shipping_id,order_id,shipping_provider,delivery_status,Shipping_date,return_date
00572,00572,USPS,Delivered,2024-07-08,
00573,00573,DHL,Delivered,2024-05-23,
00574,00574,Canada Post,out-for-delivery,2024-01-29,
00575,00575,UPS,Delivered,2024-04-23,
00576,00576,DHL,out-for-delivery,2024-12-11,
00577,00577,Canada Post,Delivered,2024-10-07,
00578,00578,FedEx,Delivered,2024-04-22,
00579,00579,Purolator,in-transit,2024-05-14,
00580,00580,USPS,Delivered,2024-06-09,
00581,00581,Canada Post,Delivered,2024-06-05,
00582,00582,Canada Post,out-for-delivery,2024-12-15,
00583,00583,UPS,Delivered,2024-09-10,
00584,00584,USPS,Delivered,2024-07-25,
00585,00585,DHL,Returned,,2024-09-19
00586,00586,FedEx,Delivered,2024-11-01,
00587,00587,Purolator,out-for-delivery,2024-11-26,
00588,00588,DHL,in-transit,2024-10-31,
00589,00589,DHL,Delivered,2024-03-06,
00590,00590,Canada Post,Delivered,2024-10-24,
00591,00591,Purolator,Delivered,2024-09-08,
00592,00592,USPS,in-transit,2024-04-12,
00593,00593,USPS,in-transit,2024-04-16,
00594,00594,FedEx,out-for-delivery,2024-07-08,
00595,00595,Purolator,Delivered,2024-05-13,
00596,00596,USPS,Delivered,2024-05-08,
00597,00597,DHL,Delivered,2024-07-24,
00598,00598,DHL,out-for-delivery,2024-01-28,
00599,00599,Canada Post,Delivered,2024-01-17,
00600,00600,Purolator,Delivered,2024-03-08,
00601,00601,DHL,in-transit,2024-02-23,
00602,00602,DHL,Delivered,2024-05-24,
00603,00603,DHL,out-for-delivery,2024-03-06,
00604,00604,Canada Post,in-transit,2024-08-08,
00605,00605,DHL,Delivered,2024-07-18,
00606,00606,Purolator,Delivered,2024-05-05,
00607,00607,Purolator,out-for-delivery,2024-04-10,
00608,00608,DHL,out-for-delivery,2024-03-30,
00609,00609,UPS,Delivered,2024-08-14,
00610,00610,Purolator,Delivered,2024-09-05,
00611,00611,Purolator,out-for-delivery,2024-09-13,
00612,00612,DHL,Delivered,2024-08-01,
00613,00613,DHL,Delivered,2025-01-23,
00614,00614,Canada Post,Delivered,2024-08-21,
00615,00615,FedEx,Delivered,2024-05-15,
00616,00616,UPS,out-for-delivery,2024-11-27,
00617,00617,FedEx,Delivered,2024-02-22,
00618,00618,UPS,in-transit,2025-01-22,
00619,00619,UPS,Delivered,2024-04-16,
00620,00620,Canada Post,Delivered,2024-10-05,
00621,00621,DHL,Delivered,2024-12-10,
00622,00622,DHL,Delivered,2024-08-19,
00623,00623,USPS,Delivered,2024-07-18,
00624,00624,USPS,in-transit,2024-07-26,
00625,00625,Canada Post,out-for-delivery,2024-09-08,
00626,00626,USPS,Delivered,2024-04-14,
00627,00627,DHL,out-for-delivery,2024-11-03,
00628,00628,Purolator,in-transit,2024-11-29,
00629,00629,Canada Post,out-for-delivery,2024-04-07,
00630,00630,USPS,in-transit,2024-09-05,
00631,00631,UPS,out-for-delivery,2024-06-02,
00632,00632,Canada Post,out-for-delivery,2024-12-29,
00633,00633,FedEx,Returned,,2024-06-16
00634,00634,USPS,in-transit,2024-09-29,
00635,00635,Purolator,Delivered,2024-05-29,
00636,00636,UPS,out-for-delivery,2024-12-06,
00637,00637,UPS,out-for-delivery,2024-08-27,
00638,00638,FedEx,Delivered,2024-02-19,
00639,00639,UPS,Delivered,2024-01-15,
00640,00640,Purolator,Delivered,2024-08-21,
00641,00641,DHL,Delivered,2024-03-31,
00642,00642,DHL,out-for-delivery,2024-02-29,
00643,00643,DHL,in-transit,2024-10-06,
00644,00644,USPS,Delivered,2024-06-14,
00645,00645,Canada Post,in-transit,2024-06-21,
00646,00646,Purolator,Delivered,2024-10-28,
00647,00647,Canada Post,in-transit,2024-08-12,
00648,00648,FedEx,in-transit,2024-03-12,
00649,00649,DHL,out-for-delivery,2024-08-24,
00650,00650,Canada Post,Returned,,2024-02-13
00651,00651,FedEx,out-for-delivery,2025-01-06,
00652,00652,Canada Post,Delivered,2024-04-16,
00653,00653,USPS,out-for-delivery,2024-02-12,
00654,00654,DHL,Delivered,2024-01-10,
00655,00655,FedEx,Delivered,2024-05-24,
00656,00656,FedEx,Delivered,2024-04-06,
00657,00657,USPS,Delivered,2024-03-30,
00658,00658,Canada Post,in-transit,2024-11-16,
00659,00659,Purolator,Delivered,2025-01-23,
00660,00660,FedEx,in-transit,2024-10-20,
00661,00661,DHL,in-transit,2024-06-07,
00662,00662,FedEx,in-transit,2024-03-13,
00663,00663,Purolator,Delivered,2024-08-19,
00664,00664,Purolator,Delivered,2024-12-13,
00665,00665,Purolator,Delivered,2024-05-03,
00666,00666,USPS,out-for-delivery,2024-12-12,
00667,00667,Purolator,Delivered,2024-08-10,
00668,00668,FedEx,Delivered,2024-10-28,
00669,00669,DHL,out-for-delivery,2024-11-12,
00670,00670,DHL,in-transit,2024-12-28,
00671,00671,FedEx,in-transit,2024-01-24,
00672,00672,FedEx,in-transit,2024-07-21,
00673,00673,FedEx,Delivered,2025-01-23,
00674,00674,Canada Post,out-for-delivery,2024-12-01,
00675,00675,DHL,Delivered,2024-08-25,
00676,00676,FedEx,Delivered,2024-02-28,
00677,00677,DHL,Delivered,2024-07-10,
00678,00678,FedEx,out-for-delivery,2024-03-07,
00679,00679,Purolator,Delivered,2024-11-03,
00680,00680,USPS,Delivered,2024-12-14,
00681,00681,FedEx,in-transit,2024-12-23,
00682,00682,DHL,in-transit,2024-10-28,
00683,00683,Purolator,out-for-delivery,2024-02-16,
00684,00684,Purolator,Delivered,2024-02-13,
00685,00685,FedEx,out-for-delivery,2024-07-23,
00686,00686,DHL,Returned,,2024-05-23
00687,00687,Canada Post,Delivered,2025-01-06,
00688,00688,DHL,out-for-delivery,2024-08-01,
00689,00689,Canada Post,in-transit,2024-12-25,
00690,00690,UPS,out-for-delivery,2024-05-13,
00691,00691,FedEx,Delivered,2024-01-07,
00692,00692,FedEx,out-for-delivery,2024-01-22,
00693,00693,FedEx,out-for-delivery,2024-10-25,
00694,00694,DHL,Returned,,2024-04-18
00695,00695,FedEx,Delivered,2024-08-14,
00696,00696,Purolator,in-transit,2024-02-12,
00697,00697,UPS,Delivered,2024-08-02,
00698,00698,UPS,in-transit,2024-12-26,
00699,00699,Canada Post,Delivered,2024-09-06,
00700,00700,Canada Post,out-for-delivery,2024-06-12,
00701,00701,Purolator,in-transit,2024-07-15,
00702,00702,UPS,Delivered,2024-01-31,
00703,00703,USPS,Delivered,2024-05-06,
00704,00704,DHL,Delivered,2024-06-28,
00705,00705,Canada Post,Delivered,2024-02-03,
00706,00706,DHL,Delivered,2024-03-05,
00707,00707,Purolator,Delivered,2024-04-01,
00708,00708,FedEx,out-for-delivery,2024-01-29,
00709,00709,DHL,Delivered,2024-04-26,
00710,00710,USPS,Delivered,2025-01-11,
00711,00711,DHL,out-for-delivery,2024-03-02,
00712,00712,Canada Post,Delivered,2024-11-13,
00713,00713,USPS,Delivered,2024-05-21,
00714,00714,DHL,out-for-delivery,2024-05-28,
00715,00715,USPS,Delivered,2024-01-10,
00716,00716,UPS,Delivered,2024-11-25,
00717,00717,USPS,Delivered,2024-01-08,
00718,00718,UPS,in-transit,2024-01-31,
00719,00719,UPS,in-transit,2025-01-18,
00720,00720,Purolator,out-for-delivery,2024-05-07,
00721,00721,Canada Post,in-transit,2024-08-09,
00722,00722,USPS,Delivered,2024-03-18,
00723,00723,UPS,out-for-delivery,2024-02-10,
00724,00724,Canada Post,out-for-delivery,2024-04-02,
00725,00725,USPS,Returned,,2024-11-10
00726,00726,USPS,in-transit,2024-02-11,
00727,00727,Canada Post,Returned,,2024-11-19
00728,00728,USPS,out-for-delivery,2024-12-18,
00729,00729,UPS,out-for-delivery,2024-03-06,
00730,00730,FedEx,in-transit,2024-04-30,
00731,00731,FedEx,out-for-delivery,2024-05-15,
00732,00732,UPS,in-transit,2024-09-13,
00733,00733,DHL,in-transit,2024-07-25,
00734,00734,FedEx,in-transit,2024-07-01,
00735,00735,Purolator,in-transit,2024-06-23,
00736,00736,DHL,out-for-delivery,2024-02-07,
00737,00737,UPS,in-transit,2024-08-02,
00738,00738,FedEx,Delivered,2024-11-15,
00739,00739,FedEx,Delivered,2024-05-22,
00740,00740,FedEx,Delivered,2024-10-28,
00741,00741,FedEx,in-transit,2024-05-04,
00742,00742,DHL,Delivered,2024-02-25,
00743,00743,USPS,in-transit,2024-12-19,
00744,00744,FedEx,Delivered,2024-11-13,
00745,00745,UPS,in-transit,2024-04-11,
00746,00746,FedEx,in-transit,2024-07-16,
00747,00747,FedEx,in-transit,2024-07-24,
00748,00748,Canada Post,out-for-delivery,2024-11-15,
00749,00749,Purolator,Delivered,2024-09-13,
00750,00750,FedEx,out-for-delivery,2024-05-04,
00751,00751,Canada Post,Delivered,2024-07-15,
00752,00752,Canada Post,in-transit,2024-12-01,
00753,00753,Canada Post,Delivered,2025-01-03,
00754,00754,Canada Post,Delivered,2024-03-12,
00755,00755,USPS,Delivered,2024-10-09,
00756,00756,UPS,out-for-delivery,2024-01-27,
00757,00757,Purolator,Delivered,2024-11-24,
00758,00758,UPS,in-transit,2024-10-27,
00759,00759,DHL,Delivered,2024-11-05,
00760,00760,Purolator,out-for-delivery,2024-07-27,
00761,00761,Purolator,out-for-delivery,2024-01-09,
00762,00762,Canada Post,in-transit,2024-03-09,
00763,00763,USPS,out-for-delivery,2025-01-15,
00764,00764,Canada Post,in-transit,2024-01-17,
00765,00765,DHL,in-transit,2024-11-15,
00766,00766,Canada Post,Delivered,2024-06-21,
00767,00767,Canada Post,Delivered,2024-12-05,
00768,00768,Canada Post,Delivered,2024-11-21,
00769,00769,USPS,Delivered,2024-10-14,
00770,00770,DHL,Delivered,2024-05-14,
00771,00771,USPS,Delivered,2024-11-02,
00772,00772,USPS,Delivered,2024-11-12,
00773,00773,FedEx,out-for-delivery,2025-01-02,
00774,00774,Purolator,in-transit,2024-02-07,
00775,00775,FedEx,out-for-delivery,2024-09-16,
00776,00776,USPS,in-transit,2024-05-23,
00777,00777,UPS,out-for-delivery,2024-12-02,
00778,00778,DHL,in-transit,2024-12-17,
00779,00779,FedEx,in-transit,2024-03-16,
00780,00780,FedEx,out-for-delivery,2024-11-23,
00781,00781,DHL,Delivered,2024-06-24,
00782,00782,USPS,in-transit,2024-06-09,
00783,00783,FedEx,in-transit,2024-12-06,
00784,00784,Purolator,out-for-delivery,2024-06-23,
00785,00785,DHL,Delivered,2025-01-02,
00786,00786,DHL,in-transit,2024-03-19,
00787,00787,Purolator,Delivered,2024-08-08,
00788,00788,FedEx,Delivered,2024-03-07,
00789,00789,Canada Post,in-transit,2024-07-28,
00790,00790,Purolator,in-transit,2024-12-30,
00791,00791,Canada Post,in-transit,2024-10-12,
00792,00792,Canada Post,Delivered,2024-10-30,
00793,00793,Purolator,out-for-delivery,2024-11-12,
00794,00794,USPS,out-for-delivery,2024-09-22,
00795,00795,USPS,out-for-delivery,2024-08-28,
00796,00796,DHL,Delivered,2024-02-27,
00797,00797,UPS,in-transit,2024-09-07,
00798,00798,DHL,Delivered,2024-04-02,
00799,00799,DHL,in-transit,2024-08-06,
00800,00800,UPS,Delivered,2024-10-10,
00801,00801,Canada Post,Returned,,2024-04-11
00802,00802,DHL,Delivered,2024-09-29,
00803,00803,FedEx,in-transit,2024-08-19,
00804,00804,USPS,Delivered,2024-06-27,
00805,00805,UPS,Returned,,2024-09-26
00806,00806,Canada Post,Delivered,2024-03-24,
00807,00807,FedEx,Delivered,2024-04-21,
00808,00808,FedEx,out-for-delivery,2024-08-24,
00809,00809,UPS,out-for-delivery,2024-08-04,
00810,00810,Canada Post,Delivered,2024-07-17,
00811,00811,Purolator,out-for-delivery,2024-12-19,
00812,00812,Canada Post,in-transit,2024-05-08,
00813,00813,UPS,out-for-delivery,2024-10-06,
00814,00814,Canada Post,Delivered,2024-09-23,
00815,00815,DHL,Delivered,2024-11-27,
00816,00816,DHL,Delivered,2024-02-07,
00817,00817,UPS,Delivered,2024-07-16,
00818,00818,Purolator,Delivered,2024-05-16,
00819,00819,Purolator,out-for-delivery,2024-12-10,
00820,00820,DHL,Delivered,2024-03-19,
00821,00821,DHL,out-for-delivery,2024-10-13,
00822,00822,Canada Post,Delivered,2024-12-09,
00823,00823,FedEx,in-transit,2024-08-11,
00824,00824,Purolator,in-transit,2025-01-16,
00825,00825,FedEx,out-for-delivery,2024-02-12,
00826,00826,DHL,in-transit,2024-09-21,
00827,00827,FedEx,in-transit,2024-02-26,
00828,00828,DHL,Delivered,2024-02-04,
00829,00829,DHL,Delivered,2024-07-19,
00830,00830,Canada Post,out-for-delivery,2024-11-02,
00831,00831,FedEx,in-transit,2024-10-26,
00832,00832,DHL,out-for-delivery,2024-03-28,
00833,00833,FedEx,in-transit,2024-10-18,
00834,00834,UPS,Delivered,2024-02-08,
00835,00835,FedEx,out-for-delivery,2024-02-06,
00836,00836,Canada Post,Delivered,2024-10-24,
00837,00837,DHL,in-transit,2024-02-21,
00838,00838,UPS,out-for-delivery,2024-02-04,
00839,00839,FedEx,in-transit,2024-03-13,
00840,00840,Canada Post,in-transit,2024-08-15,
00841,00841,Canada Post,out-for-delivery,2024-03-12,
00842,00842,USPS,Delivered,2024-06-06,
00843,00843,UPS,out-for-delivery,2024-05-13,
00844,00844,Purolator,in-transit,2024-11-08,
00845,00845,USPS,Delivered,2024-11-12,
00846,00846,Purolator,in-transit,2024-05-15,
00847,00847,DHL,Delivered,2024-12-25,
00848,00848,USPS,Delivered,2024-09-11,
00849,00849,Canada Post,Delivered,2024-10-16,
00850,00850,USPS,out-for-delivery,2024-12-18,
00851,00851,DHL,out-for-delivery,2024-06-26,
00852,00852,FedEx,Returned,,2025-01-13
00853,00853,UPS,Delivered,2025-01-17,
00854,00854,Purolator,in-transit,2024-02-06,
00855,00855,Purolator,Delivered,2024-12-27,
00856,00856,FedEx,out-for-delivery,2024-01-15,
00857,00857,FedEx,in-transit,2024-06-27,
00858,00858,Purolator,in-transit,2024-06-18,
00859,00859,Purolator,out-for-delivery,2024-06-03,
00860,00860,Canada Post,out-for-delivery,2024-06-09,
00861,00861,FedEx,out-for-delivery,2024-07-28,
00862,00862,Purolator,in-transit,2024-10-31,
00863,00863,FedEx,out-for-delivery,2024-07-04,
00864,00864,Canada Post,Delivered,2024-04-27,
00865,00865,FedEx,Delivered,2024-08-30,
00866,00866,USPS,in-transit,2024-08-11,
00867,00867,Purolator,Delivered,2025-01-09,
00868,00868,Purolator,in-transit,2024-05-07,
00869,00869,DHL,out-for-delivery,2024-12-21,
00870,00870,UPS,in-transit,2024-01-10,
00871,00871,Purolator,Delivered,2024-02-05,
00872,00872,DHL,in-transit,2024-08-15,
00873,00873,Purolator,out-for-delivery,2024-04-30,
00874,00874,DHL,Delivered,2024-12-28,
00875,00875,Canada Post,in-transit,2024-06-24,
00876,00876,FedEx,out-for-delivery,2024-11-03,
00877,00877,DHL,Delivered,2024-08-09,
00878,00878,Canada Post,Delivered,2024-05-24,
00879,00879,UPS,Delivered,2024-05-11,
00880,00880,Canada Post,out-for-delivery,2024-04-09,
00881,00881,Purolator,in-transit,2024-02-10,
00882,00882,UPS,Delivered,2024-05-18,
00883,00883,USPS,in-transit,2024-02-04,
00884,00884,DHL,in-transit,2024-09-11,
00885,00885,UPS,out-for-delivery,2024-10-07,
00886,00886,FedEx,Delivered,2024-08-21,
00887,00887,Canada Post,out-for-delivery,2024-08-10,
00888,00888,Canada Post,Delivered,2024-08-09,
00889,00889,DHL,out-for-delivery,2024-06-10,
00890,00890,Purolator,Delivered,2025-01-16,
00891,00891,USPS,Delivered,2024-05-01,
00892,00892,Canada Post,Delivered,2024-04-29,
00893,00893,UPS,Delivered,2024-07-11,
00894,00894,DHL,out-for-delivery,2024-04-25,
00895,00895,Canada Post,out-for-delivery,2024-09-04,
00896,00896,DHL,Delivered,2024-02-15,
00897,00897,DHL,Delivered,2024-03-30,
00898,00898,UPS,out-for-delivery,2024-06-16,
00899,00899,DHL,out-for-delivery,2024-01-20,
00900,00900,FedEx,Delivered,2024-08-03,
00901,00901,USPS,Delivered,2025-01-14,
00902,00902,Purolator,Delivered,2024-03-03,
00903,00903,USPS,Delivered,2024-08-16,
00904,00904,DHL,Delivered,2024-04-05,
00905,00905,USPS,Returned,,2024-12-04
00906,00906,USPS,Delivered,2024-10-01,
00907,00907,UPS,Delivered,2024-09-22,
00908,00908,Canada Post,Delivered,2024-12-30,
00909,00909,Purolator,Delivered,2024-10-31,
00910,00910,DHL,in-transit,2024-09-26,
00911,00911,DHL,in-transit,2024-10-16,
00912,00912,UPS,out-for-delivery,2024-11-17,
00913,00913,FedEx,in-transit,2024-09-04,
00914,00914,USPS,in-transit,2024-10-16,
00915,00915,Purolator,in-transit,2024-05-31,
00916,00916,FedEx,out-for-delivery,2024-09-13,
00917,00917,DHL,out-for-delivery,2024-01-19,
00918,00918,UPS,Delivered,2024-06-16,
00919,00919,Purolator,out-for-delivery,2025-01-03,
00920,00920,FedEx,in-transit,2025-01-22,
00921,00921,Canada Post,out-for-delivery,2024-02-13,
00922,00922,UPS,Delivered,2024-01-26,
00923,00923,Purolator,out-for-delivery,2024-02-05,
00924,00924,Purolator,Delivered,2024-07-04,
00925,00925,Canada Post,Delivered,2024-01-16,
00926,00926,USPS,out-for-delivery,2024-02-20,
00927,00927,Canada Post,out-for-delivery,2024-10-12,
00928,00928,FedEx,in-transit,2024-02-16,
00929,00929,FedEx,out-for-delivery,2024-10-23,
00930,00930,UPS,Delivered,2024-05-11,
00931,00931,FedEx,Delivered,2024-10-10,
00932,00932,Canada Post,Delivered,2024-06-12,
00933,00933,Canada Post,in-transit,2024-06-02,
00934,00934,UPS,in-transit,2024-10-15,
00935,00935,FedEx,Delivered,2024-05-20,
00936,00936,Purolator,Delivered,2024-10-27,
00937,00937,UPS,in-transit,2024-05-28,
00938,00938,Purolator,in-transit,2024-08-05,
00939,00939,DHL,out-for-delivery,2024-03-21,
00940,00940,UPS,out-for-delivery,2024-09-30,
00941,00941,DHL,Delivered,2025-01-14,
00942,00942,Purolator,Delivered,2024-04-16,
00943,00943,DHL,Delivered,2024-11-19,
00944,00944,USPS,Delivered,2024-06-15,
00945,00945,UPS,Delivered,2024-07-23,
00946,00946,Canada Post,Delivered,2024-07-07,
00947,00947,USPS,in-transit,2024-11-16,
00948,00948,UPS,in-transit,2024-01-04,
00949,00949,Purolator,out-for-delivery,2024-06-11,
00950,00950,USPS,out-for-delivery,2024-12-21,
00951,00951,DHL,out-for-delivery,2024-08-16,
00952,00952,Purolator,Delivered,2024-06-09,
00953,00953,UPS,in-transit,2024-08-02,
00954,00954,UPS,out-for-delivery,2024-03-31,
00955,00955,Purolator,Delivered,2024-01-16,
00956,00956,UPS,Delivered,2024-05-18,
00957,00957,DHL,Delivered,2025-01-09,
00958,00958,UPS,in-transit,2024-10-17,
00959,00959,Purolator,out-for-delivery,2024-04-24,
00960,00960,Canada Post,in-transit,2024-10-02,
00961,00961,FedEx,Returned,,2024-07-02
00962,00962,FedEx,Returned,,2024-03-18
00963,00963,Purolator,Delivered,2024-05-05,
00964,00964,UPS,Delivered,2024-03-25,
00965,00965,UPS,in-transit,2024-11-14,
00966,00966,DHL,Delivered,2024-06-11,
00967,00967,DHL,out-for-delivery,2024-05-04,
00968,00968,UPS,out-for-delivery,2024-10-11,
00969,00969,USPS,in-transit,2024-11-26,
00970,00970,USPS,Delivered,2024-12-12,
00971,00971,UPS,Returned,,2024-08-27
00972,00972,DHL,out-for-delivery,2025-01-03,
00973,00973,FedEx,out-for-delivery,2024-12-10,
00974,00974,USPS,Delivered,2024-04-11,
00975,00975,USPS,in-transit,2024-09-15,
00976,00976,UPS,Delivered,2024-02-27,
00977,00977,Purolator,out-for-delivery,2025-01-15,
00978,00978,UPS,out-for-delivery,2024-01-11,
00979,00979,Purolator,in-transit,2024-09-30,
00980,00980,Purolator,Delivered,2024-11-20,
00981,00981,DHL,out-for-delivery,2024-09-24,
00982,00982,FedEx,out-for-delivery,2024-02-22,
00983,00983,Purolator,Delivered,2024-04-21,
00984,00984,Purolator,out-for-delivery,2024-04-21,
00985,00985,DHL,in-transit,2024-06-28,
00986,00986,UPS,in-transit,2024-03-18,
00987,00987,DHL,out-for-delivery,2024-05-28,
00988,00988,UPS,out-for-delivery,2024-09-29,
00989,00989,UPS,out-for-delivery,2024-01-05,
00990,00990,Canada Post,out-for-delivery,2024-08-31,
00991,00991,FedEx,Delivered,2024-11-23,
00992,00992,USPS,in-transit,2024-08-24,
00993,00993,Purolator,Returned,,2024-02-03
00994,00994,FedEx,in-transit,2024-12-17,
00995,00995,Purolator,in-transit,2025-01-06,
00996,00996,Canada Post,out-for-delivery,2024-02-26,
00997,00997,Purolator,in-transit,2024-08-11,
00998,00998,UPS,in-transit,2024-05-21,
00999,00999,Canada Post,Returned,,2024-07-05
01000,01000,Canada Post,Delivered,2024-12-31,
01001,01001,USPS,Returned,,2024-04-09
01002,01002,USPS,in-transit,2024-01-29,
01003,01003,USPS,Delivered,2024-03-28,
01004,01004,USPS,in-transit,2024-07-03,
01005,01005,DHL,Delivered,2024-01-16,
01006,01006,Purolator,Delivered,2024-10-22,
01007,01007,DHL,in-transit,2024-01-29,
01008,01008,FedEx,Delivered,2024-09-21,
01009,01009,Canada Post,in-transit,2024-02-06,
01010,01010,DHL,Returned,,2024-07-06
01011,01011,Canada Post,out-for-delivery,2024-03-28,
01012,01012,DHL,Returned,,2024-04-17
01013,01013,USPS,out-for-delivery,2024-06-08,
01014,01014,Purolator,out-for-delivery,2024-11-13,
01015,01015,UPS,Delivered,2024-01-16,
01016,01016,FedEx,out-for-delivery,2024-05-02,
01017,01017,Canada Post,out-for-delivery,2024-06-16,
01018,01018,Canada Post,Returned,,2024-10-10
01019,01019,FedEx,Delivered,2024-03-04,
01020,01020,UPS,Delivered,2024-05-30,
01021,01021,USPS,Delivered,2024-04-19,
01022,01022,Canada Post,Delivered,2024-06-23,
01023,01023,DHL,in-transit,2024-10-31,
01024,01024,Purolator,Delivered,2024-09-22,
01025,01025,USPS,out-for-delivery,2024-10-21,
01026,01026,FedEx,out-for-delivery,2024-07-08,
01027,01027,Purolator,in-transit,2024-01-09,
01028,01028,Canada Post,Delivered,2024-09-27,
01029,01029,FedEx,Delivered,2024-07-11,
01030,01030,USPS,Delivered,2024-09-26,
01031,01031,FedEx,Delivered,2024-03-19,
01032,01032,FedEx,out-for-delivery,2024-10-17,
01033,01033,UPS,Delivered,2024-02-21,
01034,01034,USPS,out-for-delivery,2024-07-02,
01035,01035,DHL,out-for-delivery,2024-01-20,
01036,01036,USPS,Delivered,2024-05-20,
01037,01037,DHL,Delivered,2025-01-20,
01038,01038,Canada Post,Delivered,2024-12-25,
01039,01039,Canada Post,out-for-delivery,2024-08-16,
01040,01040,Purolator,Delivered,2024-05-31,
01041,01041,Purolator,in-transit,2024-04-23,
01042,01042,DHL,out-for-delivery,2024-08-25,
01043,01043,FedEx,Delivered,2024-08-27,
01044,01044,Purolator,in-transit,2024-03-16,
01045,01045,Canada Post,out-for-delivery,2024-10-01,
01046,01046,USPS,Delivered,2024-02-28,
